050	100	245	502	650	856	904
RC321	Hagarty, Devin Patrick author	Neurobiology of Ketamine Seeking Behavior in Rats / by Devin Patrick Hagarty	Ph.D. Florida State University 2023.	Neurosciences	https://purl.lib.fsu.edu/diginole/Hagarty_fsu_0071E_18012	4
RC321	Hamel, Elizabeth author	T1R-Independent Oronasal Detection of Carbohydrates in the Mouse Model : A Psychophysical Analysis / by Elizabeth Hamel	Ph.D. Florida State University 2023.	Neurosciences	https://purl.lib.fsu.edu/diginole/Hamel_fsu_0071E_18214	4
RC321	Hammel, Grace Elizabeth Rachel Lydia author	Consequences of Myelin Debris Clearance by Microvascular Cells and Macrophages in the Progression of Secondary Spinal Cord Injury / by Grace Elizabeth Rachel Lydia Hammel	Ph.D. Florida State University 2024.	Neurosciences	https://purl.lib.fsu.edu/diginole/Hammel_fsu_0071E_18960	4
HQ10	Han, Soojin author	Longitudinal Bidirectional Associations between Parent Child Positive Relationships and Internalizing Problems in Middle Childhood / by Soo Jin Han	Ph.D. Florida State University 2024.	Families	https://purl.lib.fsu.edu/diginole/Han_fsu_0071E_18780	0
QA276.A2	Han, Wenshan author	Advancing Methods for Improving the Robustness of Evidence Syntheses / by Wenshan Han	Ph.D. Florida State University 2024.	Statistics	https://purl.lib.fsu.edu/diginole/Han_fsu_0071E_18937	0
P91.3	Han, Jihye author	Education-Technology Public Private Partnerships / by Jihye Han	M.A. Florida State University 2024.	Communication	https://purl.lib.fsu.edu/diginole/han_fsu_0071N_19020	4
RC466.8	Hand, Eric D. author	Dimensions of Inhibitory Processes and Their Associations with Preschool Children's Early Academic Skills and Externalizing Behaviors / by Eric D. Hand	Ph.D. Florida State University 2023.	Clinical psychology	https://purl.lib.fsu.edu/diginole/Hand_fsu_0071E_18091	4
PS	Hanley, Brett author	Small Cosmos : Poems / by Brett Hanley	Ph.D. Florida State University 2023.	Creative writing	https://purl.lib.fsu.edu/diginole/Hanley_fsu_0071E_18036	4
LB1050	Harris, Monique author	Black Adolescent Reader Study : A Latent Profile Analysis / by Monique Harris	Ph.D. Florida State University 2024.	Reading	https://purl.lib.fsu.edu/diginole/Harris_fsu_0071E_19030	4
LB1050	Hendrix, Audrey A. author	Describing the Morphological Complexity of Teachers' Spoken Language : Comparisons across Four Instructional Subjects / by Audrey A. Hendrix	M.S. Florida State University 2024.	Reading	https://purl.lib.fsu.edu/diginole/Hendrix_fsu_0071N_18787	4
PN45	Hernández Esteban, Ester author	The Elusive Self : Transversal Subjectivities in 21st Iberian Cultures / by Ester Hernández Esteban	Ph.D. Florida State University 2023.	Literature	https://purl.lib.fsu.edu/diginole/HernandezEsteban_fsu_0071E_18020	4
PN1993	Hersh, Farrah M. author	Age Is Just a Number : Gender, Genre, and the Marketing of the Mature Woman in 1950S Hollywood / by Farrah M. Hersh	Ph.D. Florida State University 2023.	Motion pictures	https://purl.lib.fsu.edu/diginole/Hersh_fsu_0071E_18159	4
RC423	Hirsch, Micah E. author	Quantifying Listening Effort during Dysarthric Speech Perception Using Pupil Dilation and Perceived Listening Effort Ratings / by Micah E. Hirsch	Ph.D. Florida State University 2024.	Speech therapy	https://purl.lib.fsu.edu/diginole/Hirsch_fsu_0071E_18947	4
HF5410	Hochstein, Rachel E. author	The Cultural Negotiation of Practice Boundaries through New Rituals : The Case of Self-Care Consumption / by Rachel E. Hochstein	Ph.D. Florida State University 2023.	Marketing	https://purl.lib.fsu.edu/diginole/Hochstein_fsu_0071E_18079	0
N85	Holmes, TaNica M. author	Daddies Cry Too : A Cumulative Collage Process to Explore Fathers Lived Experiences of Paternal Postpartum Depression: Phenomenological Arts-Informed Study / by Tanica M. Holmes	M.S. Florida State University 2024.	Art	https://purl.lib.fsu.edu/diginole/Holmes_fsu_0071N_18865	0
PS	Hossain, Maisha Mitthi author	(Un)Womanly : A Collection of Short Stories / by Maisha Mitthi Hossain	Ph.D. Florida State University 2024.	Creative writing	https://purl.lib.fsu.edu/diginole/Hossain_fsu_0071E_18959	4
G	Hossain, Rajib author	Geospatial Insights into Access Disparities : Analyzing Opioid Use Disorder Treatment Facilities in Florida / by Rajib Hossain	M.S. Florida State University 2024.	Geography	https://purl.lib.fsu.edu/diginole/Hossain_fsu_0071N_18949	4
J	Houser, Zachary author	Buying and Selling Foreign Aid : Donor Motivations and Public Perceptions of Foreign Aid / by Zachary Houser	Ph.D. Florida State University 2024.	Political science	https://purl.lib.fsu.edu/diginole/Houser_fsu_0071E_18825	0
PS	Howton, Lauren author	Take the Tomatoes / by Lauren Howton	Ph.D. Florida State University 2023.	Creative writing	https://purl.lib.fsu.edu/diginole/Howton_fsu_0071E_18246	4
BF	Hughes, Alexis N. author	The Relationship between Helicopter Parenting and Disordered Eating among Emerging Adults : The Role of Emotional Dysregulation / by Alexis N. Hughes	M.S. Florida State University 2024.	Psychology	https://purl.lib.fsu.edu/diginole/Hughes_fsu_0071N_18872	0
RA790	Iturriaga, Valentina Francisca author	Latine College Student Mental Health : The Role of Ethnic Racial Identity, Social Support, Financial Strain and Vicarious Discrimination Online / by Valentina Francisca Iturriaga	Ph.D. Florida State University 2024.	Mental health	https://purl.lib.fsu.edu/diginole/Iturriaga_fsu_0071E_18816	0
QA76.27	Jayaraman, Sharanya author	Fault Simulation, Detection and Analysis for Monte Carlo Computational Resilience / by Sharanya Jayaraman	Ph.D. Florida State University 2024.	Computer science	https://purl.lib.fsu.edu/diginole/Jayaraman_fsu_0071E_18995	0
MT40	Jordan, Jake S. author	On the Ethics of Broadway an Opera in Two Acts Thesis Submission : First Three Scenes / by Jake S. Jordan	M.M. Florida State University 2024.	Composition (Music)	https://purl.lib.fsu.edu/diginole/Jordan_fsu_0071N_18776	0
Z665	Joye, Andrew Paul author	Codesign of a Research Support Platform for BIPOC Women Faculty / by Andrew Paul Joye	M.S. Florida State University 2024.	Information science	https://purl.lib.fsu.edu/diginole/Joye_fsu_0071N_19019	0
QA76.27	Kandibedala, Bhimesh Vittal author	Scalable Hierarchical Metadata Classification in Heterogeneous Large-Scale Datasets / by Bhimesh Vittal Kandibedala	M.S. Florida State University 2023.	Computer science	https://purl.lib.fsu.edu/diginole/Kandibedala_fsu_0071N_18239	4
RC321	Kaplan, Graham James author	DNA Epigenetics of Alcohol Use Disorder Susceptibility in the Mouse Nucleus Accumbens / by Graham James Kaplan	Ph.D. Florida State University 2023.	Neurosciences	https://purl.lib.fsu.edu/diginole/Kaplan_fsu_0071E_18123	4
N5305	Kauffman, Hudson author	Villains on Vellum Depictions of Hybrid "Others" in the Luttrell Psalter / by Hudson Kauffman	M.A. Florida State University 2024.	Art	https://purl.lib.fsu.edu/diginole/Kauffman_fsu_0071N_18756	0
Q181	Kaya, Ruveyde Asli author	Understanding Elementary Preservice Teachers Sensemaking about Scientific Explorations and Responsive Science Teaching : A Vexation Focus / by Ruveyde Asli Kaya	Ph.D. Florida State University 2024.	Science	https://purl.lib.fsu.edu/diginole/Kaya_fsu_0071E_18840	4
HD58.7	Keyes, Andrew author	Understanding the Impact of Pay Transparency on Attracting Talent / by Andrew Keyes	Ph.D. Florida State University 2024.	Organizational behavior	https://purl.lib.fsu.edu/diginole/Keyes_fsu_0071E_18802	4
QH83	Khodaei, Marzieh author	Phylogenetic Analysis : Exploration of Treespace Using Pathtrees and Multilocus Evolutionary Analysis with Probabilistic Topic Modeling / by Marzieh Khodaei	Ph.D. Florida State University 2023.	Biology	https://purl.lib.fsu.edu/diginole/Khodaei_fsu_0071E_18187	4
HM1001	Kievit, Douglas Laurence author	Trolling for Likes : Does Approval-Seeking Motivation Fuel Political Aggression? / by Douglas Laurence Kievit	Ph.D. Florida State University 2024.	Social psychology	https://purl.lib.fsu.edu/diginole/Kievit_fsu_0071E_18988	4
JF1351	Kim, Joohi author	Employee Behaviors, Attitudes, and Strategic Human Resource Management in Public and Non-Profit Organizations / by Joohi Kim	Ph.D. Florida State University 2023.	Public administration	https://purl.lib.fsu.edu/diginole/Kim_fsu_0071E_18049	4
G	Kim, Kyusik author	Integrating People in Place-Based Accessibility Measures : Design and Application of a Novel Mode Choice Accessibility Model / by Kyusik Kim	Ph.D. Florida State University 2023.	Geography	https://purl.lib.fsu.edu/diginole/Kim_fsu_0071E_18170	4
LB14.7	Kim, Kyeongwon author	Teacher Decision-Making and Classroom Autonomy under Test-Based Accountability : A Comparative Analysis / by Kyeongwon Kim	Ph.D. Florida State University 2024.	Education	https://purl.lib.fsu.edu/diginole/Kim_fsu_0071E_18894	0
QA10.92	Kim, Minah author	The Social Networks of an Inquiry-Oriented Linear Algebra Class and the Experiences of Women of Color within the Networks / by Minah Kim	Ph.D. Florida State University 2024.	Mathematics	https://purl.lib.fsu.edu/diginole/Kim_fsu_0071E_18904	0
QC	Kim, Sangsoo author	Investigations of Magnetoelastic Coupling in Spinel Cobalt Vanadate Thin Films / by Sangsoo Kim	Ph.D. Florida State University 2024.	Physics	https://purl.lib.fsu.edu/diginole/Kim_fsu_0071E_18966	0
LC71	Kontodiakos, Theresa Angela author	A Lot of People like Me Don't Go to College : / by Theresa Angela Kontodiakos	Ed.D. Florida State University 2024.	Education and state	https://purl.lib.fsu.edu/diginole/Kontodiakos_fsu_0071E_18842	0
D241	Kuhn, Leah author	Stereoelectronic Effects of Oxygen / by Leah Kuhn	Ph.D. Florida State University 2023.	Chemistry, Organic	https://purl.lib.fsu.edu/diginole/Kuhn_fsu_0071E_18077	4
P91.3	Kwon, Kyeongwon author	The Effects of Message Framing in Corporate Social Responsibility (CSR) Advertising on Consumers' Responses : The Integration of Environmental and Social CSR Dimensions / by Kyeongwon Kwon	Ph.D. Florida State University 2024.	Communication	https://purl.lib.fsu.edu/diginole/Kwon_fsu_0071E_18885	4
TA357	Lakshmi Narasimha Prasad, Anirudh author	Response of Rectangular Jet Shear Layers to Plasma Actuator Based Forcing / by Anirudh Lakshmi Narasimha Prasad	Ph.D. Florida State University 2024.	Fluid mechanics	https://purl.lib.fsu.edu/diginole/LakshmiNarasimhaPrasad_fsu_0071E_18846	0
BL48	Lee, Jesse J. author	American Amida : The Buddhist Churches of America, Religious Incorporation, and Translation / by Jesse J. Lee	Ph.D. Florida State University 2024.	Religion	https://purl.lib.fsu.edu/diginole/Lee_fsu_0071E_18900	4
QD31.3	Leo, Courtney M. author	Design, Architecture, and Function of Advanced Polypentenamers / by Courtney M. Leo	Ph.D. Florida State University 2024.	Polymers	https://purl.lib.fsu.edu/diginole/Leo_fsu_0071E_18941	0
QH505	Li, Jiawei author	Structural Insights into Asynchronous Flight Muscle Thick Filament in Insects / by Jiawei Li	Ph.D. Florida State University 2024.	Biophysics	https://purl.lib.fsu.edu/diginole/Li_fsu_0071E_18877	0
HD58.7	Li, Yingge author	Is the Ally Helping or Hurting You? an Empirical Research Study on Allyship Experiences of Marginalized Employees / by Yingge Li	Ph.D. Florida State University 2024.	Organizational behavior	https://purl.lib.fsu.edu/diginole/Li_fsu_0071E_18976	4
GC109	Liang, Zhou author	New Metrics of Surface Ocean Dissolved Organic Nutrient Cycling : Global Patterns of Production and Consumption / by Zhou Liang	Ph.D. Florida State University 2024.	Chemical oceanography	https://purl.lib.fsu.edu/diginole/Liang_fsu_0071E_18839	4
JF1351	Lin, Huan-Sheng author	A Public Service Ecosystems Framework for Value Creation in the Context of Public Participation : The Case of Taiwan / by Huan-Sheng Lin	Ph.D. Florida State University 2024.	Public administration	https://purl.lib.fsu.edu/diginole/Lin_fsu_0071E_18629	0
NK1105	Lindeback, Pamela author	Affordable Housing Communities' Attendance to Resident Well-Being through Holistic Design / by Pamela Lindeback	M.F.A. Florida State University 2024.	Design	https://purl.lib.fsu.edu/diginole/Lindeback_fsu_0071N_18968	0
QC	Liu, Mengtian author	Electron Paramagnetic Resonance Analysis of HIV Gp41 Interaction with Raft-Forming Membranes / by Mengtian Liu	Ph.D. Florida State University 2023.	Physics	https://purl.lib.fsu.edu/diginole/Liu_fsu_0071E_18133	4
R856.A6	Liu, Yuan author	Towards Optimal Mesenchymal Stem Cell Derived Extracellular Vesicle Therapies : Impacts of Tissue Source, in Vitro Aging and Adhesive Substrates / by Yuan Liu	Ph.D. Florida State University 2023.	Biomedical engineering	https://purl.lib.fsu.edu/diginole/Liu_fsu_0071E_18405	4
QA76.27	Liu, Wenqing author	LFuzz : Locality Sensitive File-System Image Fuzzing / by Wenqing Liu	Ph.D. Florida State University 2024.	Computer science	https://purl.lib.fsu.edu/diginole/Liu_fsu_0071E_18699	4
QD31.3	Liu, He author	Low Dimensional Metal Halide Perovskites and Hybrids for Light Emitting Diodes / by He Liu	Ph.D. Florida State University 2024.	Chemistry	https://purl.lib.fsu.edu/diginole/Liu_fsu_0071E_18821	0
BF712	Liu, Qiushan author	Investigating Strategy Flexibility in Algebra : The Role of Conceptual Knowledge, Procedural Fluency, and Executive Function / by Qiushan Liu	Ph.D. Florida State University 2024.	Developmental psychology	https://purl.lib.fsu.edu/diginole/Liu_fsu_0071E_18837	4
RC321	Logue, Jordan B. author	The Hippocampus in Animal Models of Neuropsychiatric Diseases / by Jordan B. Logue	Ph.D. Florida State University 2023.	Neurosciences	https://purl.lib.fsu.edu/diginole/Logue_fsu_0071E_18139	4
BF201	Long, Michael author	Language and Motor Production : The Relationship between Spatial Demonstrative Choice and Reach Planning / by Michael Long	Ph.D. Florida State University 2024.	Cognitive psychology	https://purl.lib.fsu.edu/diginole/Long_fsu_0071E_18892	0
MT	Lu, Xinyi author	The Historical Context and Content of Central Conservatory of Music in China's Standard Grade Examination for Violin / by Xinyi Lu	M.M.E. Florida State University 2024.	Music	https://purl.lib.fsu.edu/diginole/Lu_fsu_0071N_18758	0
RC423	Lugo, Victor Alan author	The Role of Teachers' Unions for School-Based Speech-Language Pathologists : Preliminary Findings from Florida / by Victor Alan Lugo	Ph.D. Florida State University 2024.	Speech therapy	https://purl.lib.fsu.edu/diginole/Lugo_fsu_0071E_18864	4
LB2824	Lundy, Bria author	Principal Decision-Making and Title I Funding : An Exploratory Case Study / by Bria Lundy	Ed.D. Florida State University 2024.	Education	https://purl.lib.fsu.edu/diginole/Lundy_fsu_0071E_18913	0
PA3001	Lupu, Matthew author	Roman Philosopher Kings? the Ideal Political Ruler in Cassius Dio's Roman History / by Matthew Lupu	Ph.D. Florida State University 2024.	Classical literature	https://purl.lib.fsu.edu/diginole/Lupu_fsu_0071E_18630	0
QA	Lyu, Yunzheng author	Filtering Problems and Convergence Analysis of Kernel Learning Fbsde Filter / by Yunzheng Lyu	Ph.D. Florida State University 2024.	Mathematics	https://purl.lib.fsu.edu/diginole/Lyu_fsu_0071E_18879	0
QA276.A2	Lyu, Pengfei author	High Dimensional Replicable Inference of Multiple Studies / by Pengfei Lyu	Ph.D. Florida State University 2024.	Statistics	https://purl.lib.fsu.edu/diginole/Lyu_fsu_0071E_18964	0
QA276.A2	Ma, Yijia author	A New Time Warping Model for Bayesian Function Registration / by Yijia Ma	Ph.D. Florida State University 2024.	Statistics	https://purl.lib.fsu.edu/diginole/Ma_fsu_0071E_18873	0
QA76.27	Malkadi, Abdulkarim author	Evaluating and Improving Source Code Extraction from Programming Screencasts / by Abdulkarim Malkadi	Ph.D. Florida State University 2023.	Computer science	https://purl.lib.fsu.edu/diginole/Malkadi_fsu_0071E_18204	4
HE193	Manske, Ashley S. author	The Effects of Signal Head Placement on the Severity of Crashes / by Ashley S. Manske	M.S. Florida State University 2024.	Transportation	https://purl.lib.fsu.edu/diginole/Manske_fsu_0071N_18911	0
TK145	Manzo, Emilio author	Evaluation of Alternative Lapped Tape Electrical Insulation for Gaseous Helium Cooled Superconducting Power Cables / by Emilio Manzo	M.S. Florida State University 2024.	Electrical engineering	https://purl.lib.fsu.edu/diginole/Manzo_fsu_0071N_19007	0
LB1050	Marencin, Nancy C. author	Examining the Effects of Children's Word Specific Phonological Awareness on Word Reading Accuracy within a Lexical Quality Theoretical Framework / by Nancy C. Marencin	Ph.D. Florida State University 2024.	Reading	https://purl.lib.fsu.edu/diginole/Marencin_fsu_0071E_18998	4
	Marshall, Jordan author	Addressing Barriers to Affirmative Consent Adherence : A Brief, Online Mindfulness Training / by Jordan Marshall	Ph.D. Florida State University 2024.		https://purl.lib.fsu.edu/diginole/Marshall_fsu_0071E_18869	0
QC776	McCann, Gordon W. author	Measurement of near-Threshold Resonances in Boron-9 for Big Bang Nucleosynthesis / by Gordon W. Mccann	Ph.D. Florida State University 2023.	Nuclear physics	https://purl.lib.fsu.edu/diginole/McCann_fsu_0071E_18067	4
QC173.45	Melendrez, Ronald author	Nonequilibrium Dynamics of Strongly Correlated Magnetic Systems / by Ronald Melendrez	Ph.D. Florida State University 2024.	Condensed matter	https://purl.lib.fsu.edu/diginole/Melendrez_fsu_0071E_18948	0
QH573	Metzler, Anna Daniela author	A Role of Interferon Signaling in Zika Virus Mediated Cell Cycle Perturbation / by Anna Daniela Metzler	M.S. Florida State University 2024.	Virology	https://purl.lib.fsu.edu/diginole/Metzler_fsu_0071N_18887	4
BF201	Meyer, Alexandria author	Causal Manipulation of Neural Mechanisms Supporting Cognitive Control / by Alexandria Meyer	Ph.D. Florida State University 2024.	Cognitive psychology	https://purl.lib.fsu.edu/diginole/Meyer_fsu_0071E_18994	4
TP155	Mills, Anna Marie author	Interfacial Interactions between Polymers and Particles : Applications in Sensors and All-Solid-State Batteries / by Anna Marie Mills	Ph.D. Florida State University 2023.	Chemical engineering	https://purl.lib.fsu.edu/diginole/Mills_fsu_0071E_18345	4
RC466.8	Mirzadegan, Isaac A. author	Perceived Acceptability, Appropriateness, and Participation Fidelity in a Web-Based Intervention for Error Sensitivity in 5-7-Year-Olds : A Mixed-Methods Evaluation / by Isaac A. Mirzadegan	Ph.D. Florida State University 2023.	Clinical psychology	https://purl.lib.fsu.edu/diginole/Mirzadegan_fsu_0071E_18097	0
HB1	Monk, Thomas Preston author	Essays in Applied Microeconomics / by Thomas Preston Monk	Ph.D. Florida State University 2024.	Economics	https://purl.lib.fsu.edu/diginole/Monk_fsu_0071E_18915	0
QC173.45	Moon, Alex author	Magneto-Transport Properties of a Two-Dimensional Centrosymmetric Ferromagnet and Its Heterostructure / by Alex Moon	Ph.D. Florida State University 2024.	Condensed matter	https://purl.lib.fsu.edu/diginole/Moon_fsu_0071E_18321	0
QC884	Moore, Andrea L. author	Characterizing the Tropical Hydroclimate Response to the 8.2Ka Event / by Andrea L. Moore	M.S. Florida State University 2023.	Paleoclimatology	https://purl.lib.fsu.edu/diginole/Moore_fsu_0071N_18169	4
RC466.8	Morris, Brittany M. author	Structure and Measurement of the Working Memory System in Elementary-School Children / by Brittany M. Morris	Ph.D. Florida State University 2023.	Clinical psychology	https://purl.lib.fsu.edu/diginole/Morris_fsu_0071E_18116	4
LB2805	Morris, Frances J. author	Have We Left Educators Behind? A Narrative Inquiry on Educators with Unresolved Trauma / by Frances J. Morris	Ed.D. Florida State University 2024.	Educational leadership	https://purl.lib.fsu.edu/diginole/Morris_fsu_0071E_18936	0
RC466.8	Mueller, Nora E. author	Evaluation of a Self-Monitoring Intervention to Reduce Safety Behaviors in Social Anxiety : A Randomized Controlled Trial / by Nora E. Mueller	Ph.D. Florida State University 2022.	Clinical psychology	https://purl.lib.fsu.edu/diginole/Mueller_fsu_0071E_17487	4
LB1028.38	Myrick, Matthew author	Training at Lockheed Martin Space : A Kirkpatrick Evaluation of Current Practices and Impact on Employee Retention / by Matthew Myrick	Ed.D. Florida State University 2024.	Instructional systems	https://purl.lib.fsu.edu/diginole/Myrick_fsu_0071E_18621	0
PS	Naguib, Hera author	Atlas of Disquiet / by Hera Naguib	Ph.D. Florida State University 2023.	Creative writing	https://purl.lib.fsu.edu/diginole/Naguib_fsu_0071E_18099	4
JF1351	Nam, Jaeyeong author	Context Matters : Advancing Equity in Public Management, Policy Design, and Policy Implementation / by Jaeyeong Nam	Ph.D. Florida State University 2024.	Public administration	https://purl.lib.fsu.edu/diginole/Nam_fsu_0071E_18910	4
N85	Nelms, Rachel Dianne author	Exploring Grief and Aggression through an Adolescent Art Therapy Bereavement Program / by Rachel Dianne Nelms	Ph.D. Florida State University 2024.	Art	https://purl.lib.fsu.edu/diginole/Nelms_fsu_0071E_18475	0
N85	Newbold, Stephen Charles Jr., author	The B-Me Experience : Recruitment, Resilience and Self-Care for Black Men Artist Educators / by Stephen Charles Newbold, Jr	Ph.D. Florida State University 2024.	Art	https://purl.lib.fsu.edu/diginole/NewboldJr_fsu_0071E_18817	0
HM	Noblitt, Jessica author	Health Behaviors in the LGB+ Population : Variation across Adulthood and by Southern Residency Status / by Jessica Noblitt	Ph.D. Florida State University 2023.	Sociology	https://purl.lib.fsu.edu/diginole/Noblitt_fsu_0071E_18198	4
P91.3	Noussier, Hanya author	Exploring the Driving Forces Behind Gen-Z's Usage Motives on Video-Based Social Media Platforms through the Lens of Purchase Intentions and Engagement Behaviors / by Hanya Noussier	M.S. Florida State University 2023.	Communication	https://purl.lib.fsu.edu/diginole/Noussier_fsu_0071N_18241	4
QD31.3	Ogunkunle, Emmanuel Oludare author	Analysis of Small Molecules Released from Islets of Langerhans with Liquid Chromatography-Tandem Mass Spectrometry / by Emmanuel Oludare Ogunkunle	Ph.D. Florida State University 2023.	Chemistry	https://purl.lib.fsu.edu/diginole/Ogunkunle_fsu_0071E_18304	4
JF1351	Oh, Jeongmin author	Different Dreams in Public Service Encounters : Citizen Behavior, Technology, Policy Tools, and a Quest for Access to Public Services / by Jeongmin Oh	Ph.D. Florida State University 2023.	Public administration	https://purl.lib.fsu.edu/diginole/Oh_fsu_0071E_18024	4
GV713	Oh, Seyoon author	Psychological and Social Outcomes of Physical Activity among Children, Adolescents, and Adults with Autism Spectrum Disorder (ASD) : A Systematic Review and Metaanalysis / by Seyoon Oh	M.S. Florida State University 2024.	Sports administration	https://purl.lib.fsu.edu/diginole/Oh_fsu_0071N_19016	0
QC173.45	Oladehin, Olatunde author	Magnetism and Electronic Complexity in Topological Intermetallic Materials / by Olatunde Oladehin	Ph.D. Florida State University 2024.	Condensed matter	https://purl.lib.fsu.edu/diginole/Oladehin_fsu_0071E_18920	0
N85	Omni, Christal Mischelle author	Black Joy in Green Spaces a Nature-Inspired, Endarkened, Visual Narrative Inquiry about Black Women and Joy / by Christal Mischelle Omni	Ph.D. Florida State University 2023.	Art	https://purl.lib.fsu.edu/diginole/Omni_fsu_0071E_18089	4
P301	Orchard, Amory author	Composing Commitment : Diversity Statements on the Writing Studies Job Market / by Amory Orchard	Ph.D. Florida State University 2024.	Rhetoric	https://purl.lib.fsu.edu/diginole/Orchard_fsu_0071E_18951	0
PN45	Ortega, Jeannine Elsie author	The Queering Power of Latina Performance : An Exploration of Latina/X Femininity as Disidentyifying Force in American Culture / by Jeannine Elsie Ortega	Ph.D. Florida State University 2023.	Literature	https://purl.lib.fsu.edu/diginole/Ortega_fsu_0071E_18210	4
QD31.3	Ortega, Raul Eduardo author	Understanding the Evolution of Carriers in Tin Cadmium Oxide Ternary Plasmonic Nanocrystals / by Raul Eduardo Ortega	Ph.D. Florida State University 2024.	Chemistry	https://purl.lib.fsu.edu/diginole/Ortega_fsu_0071E_18970	0
HB1	Ortolani, Luke R. author	Ambiguity, Fines, and Social Distance : Experiments inside and Outside the Lab / by Luke R. Ortolani	Ph.D. Florida State University 2024.	Economics	https://purl.lib.fsu.edu/diginole/Ortolani_fsu_0071E_18979	0
HM571	Park, Sungmin author	Echoes of Fulfillment : Investigating Unmet Emotional Needs in Childhood and Adult Romantic Relationships through Multimethod Analyses / by Sung Min Park	Ph.D. Florida State University 2024.	Sociology	https://purl.lib.fsu.edu/diginole/Park_fsu_0071E_18854	0
QH91	Payne, Paige Elizabeth author	Enigmatic, Abundant and Active Anaerolineae Mediate Carbon Transformations in a Salt Marsh Ecosystem / by Paige Elizabeth Payne	M.S. Florida State University 2023.	Marine biology	https://purl.lib.fsu.edu/diginole/Payne_fsu_0071N_18326	4
BF636	Peace, Carley author	The Relationships among Neuroticism Facets, Negative Career Thoughts, and Congruence in College Students / by Carley Peace	Ph.D. Florida State University 2024.	Counseling psychology	https://purl.lib.fsu.edu/diginole/Peace_fsu_0071E_18874	0
QD31.3	Peach, Austin Alain author	Solid-State NMR of Quadrupolar Nuclei in Organic Solids : New Directions in Mechanochemical Synthesis and Crystal Structure Prediction / by Austin Alain Peach	Ph.D. Florida State University 2023.	Chemistry	https://purl.lib.fsu.edu/diginole/Peach_fsu_0071E_17936	4
QH505	Peng, Ruizhi author	New Tools for Cryogenic Electron Microscopy Enable Determination of Challenging Structures / by Ruizhi Peng	Ph.D. Florida State University 2023.	Biophysics	https://purl.lib.fsu.edu/diginole/Peng_fsu_0071E_18409	0
JF1351	Peng, Jing author	Determinants of Health Disparities in the Covid-19 Pandemic from the Perspectives of Social and Governmental Responsiveness / by Jing Peng	Ph.D. Florida State University 2024.	Public administration	https://purl.lib.fsu.edu/diginole/Peng_fsu_0071E_18537	0
QC869	Pérez, Dorianis Mercedes author	A Numerical Investigation of Turbulence and Vorticity in Canopy Flow for Wildfire Applications / by Dorianis Mercedes Pérez	Ph.D. Florida State University 2024.	Atmospheric sciences	https://purl.lib.fsu.edu/diginole/Perez_fsu_0071E_18883	0
HB1	Perinchery, Rivin I. author	Essays on Information and Probabilistic Reasoning / by Rivin I. Perinchery	Ph.D. Florida State University 2024.	Economics	https://purl.lib.fsu.edu/diginole/Perinchery_fsu_0071E_19004	0
P121	Pesce, Pietro author	Non-Linear Structures in L2-Italian and Spanish : The Case of Clitics and Passives / by Pietro Pesce	Ph.D. Florida State University 2024.	Linguistics	https://purl.lib.fsu.edu/diginole/Pesce_fsu_0071E_18668	0
BF201	Pitts, Mckinney Thomas author	Gradients of Time, Action, and Memory within the Frontal, Parietal, and Temporal Cortices / by Mckinney Thomas Pitts	Ph.D. Florida State University 2024.	Cognitive psychology	https://purl.lib.fsu.edu/diginole/Pitts_fsu_0071E_18983	0
RC466	Pocchio, Kinsey Elizabeth author	The Feasibility of the Adapted Body Project Training and Its Impact on Treatment Outcomes / by Kinsey Elizabeth Pocchio	Ph.D. Florida State University 2024.	Mental health counseling	https://purl.lib.fsu.edu/diginole/Pocchio_fsu_0071E_18811	0
JF1351	Polischuk, Luciana author	Essays on Collaborative Governance Mechanisms to Address Gender-Based Violence and Inequalities / by Luciana Polischuk	Ph.D. Florida State University 2023.	Public administration	https://purl.lib.fsu.edu/diginole/Polischuk_fsu_0071E_18342	4
TK145	Pourgharibshahi, Hamed author	Control Techniques to Increase Power Density for MMC Medium Voltage Grid-Tie Converter / by Hamed Pourgharibshahi	Ph.D. Florida State University 2023.	Electrical engineering	https://purl.lib.fsu.edu/diginole/Pourgharibshahi_fsu_0071E_18127	4
QH541	Powell, Jackson Alexander author	Trait Sensitivity and Evolution in Sessile Marine Invertebrates / by Jackson Alexander Powell	Ph.D. Florida State University 2024.	Ecology	https://purl.lib.fsu.edu/diginole/Powell_fsu_0071E_18895	0
BF201	Prevratil, Michael J. author	Exploring Age and Early Skill Acquisition in Space Fortress : Differences in Cognition, Behaviors, and Strategy Use / by Michael J. Prevratil	M.S. Florida State University 2024.	Cognitive psychology	https://purl.lib.fsu.edu/diginole/Prevratil_fsu_0071N_18853	0
QA	Provat, Shirin author	Developing Numerical Methods and Optimal Boundary Conditions for Enhancing Electroconvection under AC Voltage / by Shirin Provat	Ph.D. Florida State University 2024.	Mathematics	https://purl.lib.fsu.edu/diginole/Provat_fsu_0071E_18974	0
F1025	Quinney, Allyson author	Building Relationships from Our Past and for Our Future : Community Research as Reconciliation from within Métis Communities / by Allyson Quinney	Ph.D. Florida State University 2024.		https://purl.lib.fsu.edu/diginole/Quinney_fsu_0071E_18741	0
