050	100	245	502	650	856	904
D241	Law, James (James Alexander), author	Synthetic Access to Complex 5-8-5 Diterpenes / by James Alexander Law	Ph.D. Florida State University 2022.	Chemistry, Organic	https://purl.lib.fsu.edu/diginole/2022_Law_fsu_0071E_17098	4
GB	Law, Zachery Taylor, author	Wildfires in the Apalachicola National Forest, USA from 1992-2018 : Relationships to Soil Dryness and Lightning / by Zachery Taylor Law	M.S. Florida State University 2022.	Physical geography	https://purl.lib.fsu.edu/diginole/2022_Law_fsu_0071N_17179	0
LB2326.3	Leblanc, Julie Beth, author	Democratic Engagement as Socially Just Leadership Education : A Case Study in Social Work Education / by Julie Beth Leblanc	Ph.D. Florida State University 2022.	Education, Higher	https://purl.lib.fsu.edu/diginole/2022_LeBlanc_fsu_0071E_16977	0
QC173.45	Lian, Xiujun, author	Opto-Electrical Characteristics of Halide Perovskites / by Xiujun Lian	Ph.D. Florida State University 2022.	Condensed matter	https://purl.lib.fsu.edu/diginole/2022_Lian_fsu_0071E_16898	4
P301	Lipham, Kathleen Nicole, author	The Young Dead : a Multimethod Study of the Influence of Digital Media Convergence on the Creation and Sustainability of an Online Community / by Kathleen Nicole Lipham	M.A. Florida State University 2022.	Rhetoric	https://purl.lib.fsu.edu/diginole/2022_Lipham_fsu_0071N_17072	0
QD31.3	Liu, Haoyu, author	Understanding the Structure-Property Correlations in Fast-Ion Conductors and Ferroelectric Materials via Combined Magnetic Resonance and Computational Studies / by Haoyu Liu	Ph.D. Florida State University 2022.	Chemistry	https://purl.lib.fsu.edu/diginole/2022_Liu_fsu_0071E_17029	4
GE40	Lizotte, Emily Ann, author	Geochemical Investigation of Lake Jackson 2021 Dry-down Event Water and Chemical Evolution along Flow Path Using Calcite Saturation Conditions / by Emily Ann Lizotte	M.S. Florida State University 2022.	Geology	https://purl.lib.fsu.edu/diginole/2022_Lizotte_fsu_0071N_17217	0
QD601	Long, Brian N. (Brian Nicholas), author	Influence of Organometallic Actinide Systems on Bonding and Electronic Properties within the F-Block / by Brian N. Long	Ph.D. Florida State University 2022.	Nuclear chemistry	https://purl.lib.fsu.edu/diginole/2022_Long_fsu_0071E_16969	0
QH529	Longley, Kasey, author	Successful Aging : A Comprehensive Outcome and Marital Relationship Processes / by Kasey Longley	Ph.D. Florida State University 2022.	Aging	https://purl.lib.fsu.edu/diginole/2022_Longley_fsu_0071E_17230	0
LB2326.3	Lord, Tracey Dowling, author	Facilitating Student Engagement in Experiential Learning : An Implementation Evaluation of a Centralized, Interdisciplinary Program / by Tracey Dowling Lord	Ed.D. Florida State University 2022.	Education, Higher	https://purl.lib.fsu.edu/diginole/2022_Lord_fsu_0071E_17117	0
PN849.G74	Louis, Nerline, author	The Policing of Black Womanhood by the Rhetorics of Capitalism / by Nerline Louis	M.A. Florida State University 2022.	British literature	https://purl.lib.fsu.edu/diginole/2022_Louis_fsu_0071N_17261	0
QD31.3	Lteif, Sandrine, author	Interactions between Polyelectrolytes on a Surface, in Aqueous Solutions and Nanocomposites / by Sandrine Lteif	Ph.D. Florida State University 2022.	Chemistry	https://purl.lib.fsu.edu/diginole/2022_Lteif_fsu_0071E_17024	4
QH541	Lundstrom, Sierra (Sierra Ray), author	Geographic Overlap of Potentially Hybridizing Species in the Fish Family Poeciliidae in Their Native Ranges / by Sierra Lundstrom	M.S. Florida State University 2022.	Ecology	https://purl.lib.fsu.edu/diginole/2022_Lundstrom_fsu_0071N_17207	0
MT	Luttig, Morgan Elizabeth, author	Pedagogical Values of Undergraduate Choral Conducting Faculty / by Morgan Elizabeth Luttig	Ph.D. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/2022_Luttig_fsu_0071E_16953	0
CC165	Lyles, Brent A. (Brent Anthony), author	Lithic Analysis of Stone Tool Raw Material in Relation to Paleoindian and Early Archaic Settlement Patterns in the Aucilla River Basin / by Brent Anthony Lyles	M.S. Florida State University 2022.	Archaeology	https://purl.lib.fsu.edu/diginole/2022_Lyles_fsu_0071N_17198	0
QH506	Ma, Siming, author	Characterization of the Subcellular Localization of ORF52/KicGAS and Functional Roles during the Life Cycles of Kaposi's Sarcoma-Associated Herpesvirus / by Siming Ma	Ph.D. Florida State University 2022.	Molecular biology	https://purl.lib.fsu.edu/diginole/2022_Ma_fsu_0071E_17096	0
BF636	Macfarlane, John K., author	A Theoretical Model for the Exploration of Meaning in Vocation / by John K. Macfarlane	Ph.D. Florida State University 2022.	Counseling psychology	https://purl.lib.fsu.edu/diginole/2022_MacFarlane_fsu_0071E_17052	0
	Mack, Rose, author	Transness on the Stage : Representation and Reception of Transgender Characters in Musical Theatre / by Rose Mack	M.M. Florida State University 2022.		https://purl.lib.fsu.edu/diginole/2022_Mack_fsu_0071N_17195	0
QP	Mackinnon Greenwalt, Casey (Casey Erin), author	Pre-Sleep Feeding, Sleep Quality, and Markers of Recovery in NCAA Division I Female Soccer Players / by Casey Erin Mackinnon Greenwalt	M.S. Florida State University 2022.	Physiology	https://purl.lib.fsu.edu/diginole/2022_MackinnonGreenwalt_fsu_0071N_17172	0
HB1	Maillet, Annalise, author	Essays on Policy and Women's Health / by Annalise Maillet	Ph.D. Florida State University 2022.	Economics	https://purl.lib.fsu.edu/diginole/2022_Maillet_fsu_0071E_16996	0
QA276.A2	Mao, Siqi, author	Time Series and Machine Learning Models for Financial Markets Forecast / by Siqi Mao	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/2022_Mao_fsu_0071E_17011	0
B	Marcous, Carmen Maria, author	Philosophy, out of Bounds : The Method and Mysticism of Simone Weil / by Carmen Maria Marcous	Ph.D. Florida State University 2022.	Philosophy	https://purl.lib.fsu.edu/diginole/2022_Marcous_fsu_0071E_17234	0
LB14.7	Marin-Velasquez, Melba, author	Trees of Life : Yucatec Maya Women Herbal Healers and the Transfer of Herbal Healing Knowledge / by Melba Marin-Velasquez	Ph.D. Florida State University 2022.	Education	https://purl.lib.fsu.edu/diginole/2022_MarinVelasquez_fsu_0071E_17150	0
LB2326.3	Marshall, Melanie, author	The Role of Academic and Social Inegration in High-Achieving, Low Income Student Retention / by Melanie Marshall	Ed.D. Florida State University 2022.	Education, Higher	https://purl.lib.fsu.edu/diginole/2022_Marshall_fsu_0071E_17003	0
HB848	Masek, Marty, author	Spatial Disparity and Educational Sorting of U.S. Internal Migration / by Marty Masek	Ph.D. Florida State University 2022.	Demography	https://purl.lib.fsu.edu/diginole/2022_Masek_fsu_0071E_16984	4
QC869	May, Jackie (Jackie Crystal), author	Impact of the Current Feedback and Model Resolution on the Atmosphere and Ocean Mixed Layer over the Gulf Stream / by Jackie Crystal May	Ph.D. Florida State University 2022.	Meteorology	https://purl.lib.fsu.edu/diginole/2022_May_fsu_0071E_17004	0
LB2328	McCown, Amber S. (Amber Seiler), author	Early Applicants : Does Timing of the Admissions Application Impact First-Time, 1st-Year Enrollment and Success in Open-Admissions Institutions / by Amber S. McCown McCown	Ed.D. Florida State University 2022.	Community colleges	https://purl.lib.fsu.edu/diginole/2022_McCown_fsu_0071E_17126	0
QC173.45	McFarland, John, author	Numerical Solutions of the Many-Electron Ground State / by John McFarland	Ph.D. Florida State University 2022.	Condensed matter	https://purl.lib.fsu.edu/diginole/2022_McFarland_fsu_0071E_17134	0
LB2326.3	Mcqueen, Arlisha F., author	Mentorship in the Preparation and Careers of Black Women Technology Majors at HBCUs / by Arlisha F. Mcqueen	Ed.D. Florida State University 2022.	Education, Higher	https://purl.lib.fsu.edu/diginole/2022_McQueen_fsu_0071E_16970	4
QH573	Medina Farias, Maria Angelica, author	Modeling Flavivirus Pathogenesis in a Stem Cell Derived Blood-Brain Barrier Endothelial Cell System / by Maria Angelica Medina Farias	Ph.D. Florida State University 2022.	Cytology	https://purl.lib.fsu.edu/diginole/2022_MedinaFarias_fsu_0071E_17093	4
RC466.8	Mehra, Lushna M., author	The Associations between Sleep, Anxiety, and Error-Related Brain Activity in Youth / by Lushna M. Mehra	M.S. Florida State University 2022.	Clinical psychology	https://purl.lib.fsu.edu/diginole/2022_Mehra_fsu_0071N_17178	0
HG173	Mendez, Brandon J. (Brandon James), author	Two Essays on Labor in Corporate Finance / by Brandon J. Mendez	Ph.D. Florida State University 2022.	Finance	https://purl.lib.fsu.edu/diginole/2022_Mendez_fsu_0071E_17040	0
QA276.A2	Meng, Linxi, author	Deep Learning-Based Prediction Frameworks for Longitudinal Data Analysis / by Linxi Meng	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/2022_Meng_fsu_0071E_17086	0
QC869	Mersiovsky, Haiden, author	The Impact of Increasing the Resolution of Sea Surface Temperatures on a Numerical Model at Kennedy Space Center / by Haiden Mersiovsky	M.S. Florida State University 2022.	Meteorology	https://purl.lib.fsu.edu/diginole/2022_Mersiovsky_fsu_0071N_17025	0
M	Metzger-Peiskee, Cheryl, author	An Expression of Religion and Spirituality : The Piano Music of John Tavener / by Cheryl Metzger-Peiskee	D.M. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/2022_MetzgerPeiskee_fsu_0071E_17114	0
PS	Meyer, Cole, author	Sure Thing / by Cole Meyer	M.F.A. Florida State University 2022.		https://purl.lib.fsu.edu/diginole/2022_Meyer_fsu_0071N_17042	4
E178	Michel, Dean Edward, author	Killing Kings : American Responses to Regicide in the Age of the French Revolution / by Dean Edward Michel	M.A. Florida State University 2022.		https://purl.lib.fsu.edu/diginole/2022_Michel_fsu_0071N_17023	4
QA276.A2	Min, Keqian, author	Tensor Data Analysis in High Dimensions / by Keqian Min	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/2022_Min_fsu_0071E_17074	4
LB2822.75	Moore, Kimberly A. (Kimberly Ann), author	Making the Connection between High School Preparation and College-Level Math Outcomes / by Kimberly A. Moore	Ed.D. Florida State University 2022.	Educational evaluation	https://purl.lib.fsu.edu/diginole/2022_Moore_fsu_0071E_16956	0
MT	Moore, Devan (Devan Larné), author	The Chocolate Maestra : A Narrative Inquiry into the Lived Experiences of Black Female Band Directors / by Devan Larné Moore	Ph.D. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/2022_Moore_fsu_0071E_17037	0
RC466.8	Morabito, Danielle M., author	Development and Evaluation of a Tonic Immobility Focused Psychoeducational Intervention / by Danielle M. Morabito	M.S. Florida State University 2022.	Clinical psychology	https://purl.lib.fsu.edu/diginole/2022_Morabito_fsu_0071N_17174	0
GV713	Morton, Jahleel (Jahleel Tylaan), author	The Intersection of Race and Gender in Sports Celebrity : An Analysis of Naomi Osaka, Social Media, and Athlete Activism / by Jahleel Morton	M.S. Florida State University 2022.	Sports administration	https://purl.lib.fsu.edu/diginole/2022_Morton_fsu_0071N_17203	0
HM1001	Mosley, Marissa Antoinette, author	What's the Phubbing Problem? Attachment, Phone Snubbing, and Couple Satisfaction / by Marissa Antoinette Mosley	Ph.D. Florida State University 2022.	Social psychology	https://purl.lib.fsu.edu/diginole/2022_Mosley_fsu_0071E_16987	4
QA276.A2	Mou, Hongyu, author	Sparse Dictionary Learning and the Compact Support Neural Network / by Hongyu Mou	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/2022_Mou_fsu_0071E_17175	0
P91.3	Murdock, Kayleigh, author	Raining Cats and Dogs : The Role of Communication in Animal Sheltering / by Kayleigh Murdock	Ph.D. Florida State University 2022.	Communication	https://purl.lib.fsu.edu/diginole/2022_Murdock_fsu_0071E_17148	0
PS	Myers, Phoebe, author	Compos(t)e / by Phoebe Myers	M.F.A. Florida State University 2022.		https://purl.lib.fsu.edu/diginole/2022_Myers_fsu_0071N_17189	4
QA76.27	Naser, Abu, author	CryptMPI : A Fast Encrypted MPI Library / by Abu Naser	Ph.D. Florida State University 2022.	Computer science	https://purl.lib.fsu.edu/diginole/2022_Naser_fsu_0071E_17091	0
TL545	Nataraj Bhargav, Vikas, author	Experimental Characterization of Supersonic Dual Impinging Jet Flows / by Vikas Nataraj Bhargav	Ph.D. Florida State University 2022.	Engineering	https://purl.lib.fsu.edu/diginole/2022_NatarajBhargav_fsu_0071E_17027	0
HM1001	Olivett, Vincenzo J. (Vincenzo Joseph), author	Implicit Threat Evaluations and Defensive Physiological Responses to Police / by Vincenzo J. Olivett	M.S. Florida State University 2022.	Social psychology	https://purl.lib.fsu.edu/diginole/2022_Olivett_fsu_0071N_17204	0
	Orris, Steven (Steven J.), author	The Relationship between Demographic Characteristics and Stigma Toward Utilizing Mental Health Support Services in College Student-Athletes / by Steven Orris	Ed.D. Florida State University 2022.	Educational psychology	https://purl.lib.fsu.edu/diginole/2022_Orris_fsu_0071E_17054	0
M	Owen, Caroline Hill, author	Movement and Sound : Tracing the Intersection of Dance and Music in Piano Works by Maurice Ravel, Francis Poulenc, and Badie Khaleghian / by Caroline Hill Owen	D.M. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/2022_Owen_fsu_0071E_17151	0
LB2326.3	Paquette, Diana, author	Initiate Change or Suffer through It : A Study of Organizational Change Management in Higher Education / by Diana Paquette	Ed.D. Florida State University 2022.	Educational psychology	https://purl.lib.fsu.edu/diginole/2022_Paquette_fsu_0071E_16990	0
P91.3	Park, Junho, author	The Impact of YouTube's Thumbnail Images and View Counts on Users' Selection of Video Clip, Memory Recall, and Sharing Intentions of Thumbnail Images / by Junho Park	M.A. Florida State University 2022.	Communication	https://purl.lib.fsu.edu/diginole/2022_Park_fsu_0071N_17177	0
LC71	Parker, Valerie J., author	Don't Let the Door Hit Ya : An Examination of Teacher Perceptions Beliefs, and Practices That Contribute to Students' Missed Instruction at KIPP Baltimore / by Valerie J. Parker	Ed.D. Florida State University 2022.	Education and state	https://purl.lib.fsu.edu/diginole/2022_Parker_fsu_0071E_17059	0
QD31.3	Patel, Sawankumar Vasantbhai, author	The Effect of Mixed Anion Sublattice on Lithium-Ion Transport Properties / by Sawankumar Vasantbhai Patel	Ph.D. Florida State University 2022.	Chemistry	https://purl.lib.fsu.edu/diginole/2022_Patel_fsu_0071E_17044	4
LB2805	Pelham, Banyon (Banyon D.), author	Faculty Perceptions and Attitudes Towards Intrusive Advising / by Banyon Pelham	Ed.D. Florida State University 2022.	Educational leadership	https://purl.lib.fsu.edu/diginole/2022_Pelham_fsu_0071E_17005	0
PS	Perkins, Benjamin (Benjamin R.), author	Sears Family Portrait of the Artist / by Benjamin R. Perkins	M.F.A. Florida State University 2022.		https://purl.lib.fsu.edu/diginole/2022_PERKINS_fsu_0071N_17202	4
BF201	Pitts, McKinney (Mckinney Thomas), author	Generalizing the Control Architecture of the Lateral Prefrontal Cortex / by McKinney Pitts	M.S. Florida State University 2022.	Cognitive psychology	https://purl.lib.fsu.edu/diginole/2022_Pitts_fsu_0071N_17208	0
G500	Prado, Simon V. (Simon Vincent), author	Chinese Soft Power in Vladimir Sorokin's Blue Lard and Day of the Oprichnik / by Simon V. Prado	M.A. Florida State University 2022.	Slavic literature	https://purl.lib.fsu.edu/diginole/2022_Prado_fsu_0071N_17205	0
PN849.G74	Propper, Holly (Holly B.), author	Digital Approaches to Sites and Sound in Romantic Poetry / by Holly B. Propper	Ph.D. Florida State University 2022.	British literature	https://purl.lib.fsu.edu/diginole/2022_Propper_fsu_0071E_17057	0
LB2805	Pruitt, Elizabeth (Elizabeth E.), author	Promoting Conceptual Understanding of Fractions : Effects of Pedagogical Content Professional Development on Teachers' Confidence, Math Anxiety, and Student Achievement / by Elizabeth Pruitt	Ed.D. Florida State University 2022.	School management and organization	https://purl.lib.fsu.edu/diginole/2022_Pruitt_fsu_0071E_17107	0
D	Qi, Guanxiong, author	The "Late-Ming Beats" and the Monastic Accommodation in the Early 17th Century Hangzhou / by Guanxiong Qi	M.A. Florida State University 2022.	History	https://purl.lib.fsu.edu/diginole/2022_Qi_fsu_0071N_17181	0
TP155	Rassolov, Peter, author	Kinetics of Shear-Banding Formation in Taylor-Couette Flow of Wormlike Micellar Solutions / by Peter Rassolov	Ph.D. Florida State University 2022.	Chemical engineering	https://purl.lib.fsu.edu/diginole/2022_Rassolov_fsu_0071E_17138	0
QD415.A3	Reed, Randi (Randi Gail), author	Insights into Proteasome Function : Elucidating Requirements for Activation and Efficient Substrate Turnover / by Randi Gail Reed	Ph.D. Florida State University 2022.	Biochemistry	https://purl.lib.fsu.edu/diginole/2022_Reed_fsu_0071E_17064	0
B	Reed, Thomas, author	Abilities and Powers and Masks, Oh My / by Thomas Reed	Ph.D. Florida State University 2022.	Philosophy	https://purl.lib.fsu.edu/diginole/2022_Reed_fsu_0071E_17076	0
QA276.A2	René, Lexi, author	Flexible Mediation Analysis for Complex Data / by Lexi René	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/2022_Rene_fsu_0071E_17082	0
P301	Rizza, Tricia (Tricia Lynn), author	Pulling Back the Curtain and Breaking down Barriers : A Study of Race, Writing, and First-Year Composition at Two-Year Open Access Institutions / by Tricia Rizza	Ph.D. Florida State University 2022.	Rhetoric	https://purl.lib.fsu.edu/diginole/2022_Rizza_fsu_0071E_17056	0
AM	Roache, Aja (Aja Joel), author	The Academic Art Gallery Experiences of Black HBCU Students / by Aja Roache	Ph.D. Florida State University 2022.	Museums	https://purl.lib.fsu.edu/diginole/2022_Roache_fsu_0071E_17160	0
QD31.3	Robb, Alex (Alex J.), author	Electron Transfer at Molecule-Metal Oxide Interfaces for Applications in Dye-Sensitized Devices / by Alex J. Robb	Ph.D. Florida State University 2022.	Chemistry	https://purl.lib.fsu.edu/diginole/2022_Robb_fsu_0071E_17159	0
LC3950	Robbins, Audrey E., author	Preservice Teachers' Beliefs and Attitudes about Teaching Students with Multiple Disabilities to Use Tangible Symbols / by Audrey E. Robbins	Ph.D. Florida State University 2022.	Special education	https://purl.lib.fsu.edu/diginole/2022_Robbins_fsu_0071E_17132	0
HV6024.5	Rocker, Dixie L. (Dixie Len), author	The Effect of Parenthood on Reentry Outcomes : A Consideration of Gender and Parent-Child Relationship Quality / by Dixie L. Rocker	Ph.D. Florida State University 2022.	Criminology	https://purl.lib.fsu.edu/diginole/2022_Rocker_fsu_0071E_17105	0
LB2805	Rodriguez, Christina, author	Effective Instructional Strategies and Resources for English Learners : Closing the Achievement Gap in the Monroe County Public Schools / by Christina Rodriguez	Ed.D. Florida State University 2022.	Educational leadership	https://purl.lib.fsu.edu/diginole/2022_RODRIGUEZ_fsu_0071E_16976	0
HV6024.5	Rosario, Jordyn (Jordyn L.), author	An Examination of the Mediating Effects of Negative Emotionationality on the Relationship between Childhood Victimization and Juvenile Reoffending / by Jordyn L. Rosario	Ph.D. Florida State University 2022.	Criminology	https://purl.lib.fsu.edu/diginole/2022_Rosario_fsu_0071E_16901	4
QH323.5	Rosenberger, Kristine (Kristine Julia), author	Research Synthesis Methods and Their Application to Evidence-Based Medicine / by Kristine Rosenberger	Ph.D. Florida State University 2022.	Biometry	https://purl.lib.fsu.edu/diginole/2022_Rosenberger_fsu_0071E_16937	0
QA76.27	Roy, Robert, author	Facets : Exploiting Semantic Equivalence of Files to Improve File System Services / by Robert Roy	Ph.D. Florida State University 2022.	Computer science	https://purl.lib.fsu.edu/diginole/2022_Roy_fsu_0071E_16980	0
E178	Ruechel, Nate (Nate J.), author	The Achievement of American Identity in Aaron Copland's Works for Theater / by Nate Ruechel	Ph.D. Florida State University 2022.	Theater	https://purl.lib.fsu.edu/diginole/2022_Ruechel_fsu_0071E_17028	0
G	Ruff, Elizabeth, author	Culturing the Future of Seafood : Spatial and Theoretical Considerations for Marine Aquaculture Development / by Elizabeth Ruff	Ph.D. Florida State University 2022.	Geography	https://purl.lib.fsu.edu/diginole/2022_Ruff_fsu_0071E_17113	4
B	Rushing, Renee, author	Fitting Diminishment of Anger / by Renee Rushing	M.A. Florida State University 2022.	Philosophy	https://purl.lib.fsu.edu/diginole/2022_Rushing_fsu_0071N_17053	0
LB2341	Russell, Christopher (Christopher), author	Improving Student Outcomes in Online Stem Courses through Enhanced Interpersonal Communication on Problem-Solving Techniques / by Christopher Russell	Ed.D. Florida State University 2022.	Education, Higher	https://purl.lib.fsu.edu/diginole/2022_Russell_fsu_0071E_17020	0
M	Sadguna, I Gde Made Indra, author	The Art of Balinese Kendang : Drumming, Improvisation, Interaction, and Dance Accompaniment in Gamelan Gong Kebyar / by I Gde Made Indra Sadguna	Ph.D. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/2022_Sadguna_fsu_0071E_16998	0
MT	Santos, E. Giovanni (Edwin Giovanni), author	An Original Composition for Wind Orchestra as a Guide for Creating Literature-Specific Instructional Materials for Afro-Cuban Musical Interpretation / by E. Giovanni Santos	Ph.D. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/2022_Santos_fsu_0071E_17041	0
TA160	Sanusi, Fehintola (Fehintola B.), author	A Simulation-Based Optimization of Multiyear Infrastructure Planning for Connected and Automated Vehicles / by Fehintola B. Sanusi	Ph.D. Florida State University 2022.	Civil engineering	https://purl.lib.fsu.edu/diginole/2022_Sanusi_fsu_0071E_17156	0
P91.3	Saunders, Carol (Carol I.), author	Examining the Effects of an Online Self-Talk Intervention on Public Speaking Anxiety and Speech Performance / by Carol I. Saunders	Ph.D. Florida State University 2022.	Communication	https://purl.lib.fsu.edu/diginole/2022_Saunders_fsu_0071E_17036	4
P91.3	Savedge, Alexandra (Alexandra M.), author	Examining the Effects of Using the Name, Image, and Likeness of Female College Athletes to Endorse a Product on Social Media / by Alexandra Savedge	M.S. Florida State University 2022.	Communication	https://purl.lib.fsu.edu/diginole/2022_Savedge_fsu_0071N_17206	0
E178	Sebeny, Hillary (Hillary J.), author	Southern Empire : Richard Byrd and the American Antarctic / by Hillary J. Sebeny	Ph.D. Florida State University 2022.		https://purl.lib.fsu.edu/diginole/2022_Sebeny_fsu_0071E_17139	4
P121	Seigler, Linda Madison, author	The Effect of Age of Gender Transition on the Use of Mitigating Phrases in the Speech of Transgender Men / by Linda Madison Seigler	M.A. Florida State University 2022.	Linguistics	https://purl.lib.fsu.edu/diginole/2022_Seigler_fsu_0071N_17263	0
BF712	Shafer, Jessie (Jessie K.), author	Youth Peer Processes as Mediators of the Relation between Youth Anxious Solitude and Young Adult Problematic Media Use / by Jessie K. Shafer	Ph.D. Florida State University 2022.	Developmental psychology	https://purl.lib.fsu.edu/diginole/2022_Shafer_fsu_0071E_17019	0
QA276.A2	Shen, Jiahui, author	Slow Kill for Big Data Learning / by Jiahui Shen	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/2022_Shen_fsu_0071E_16860	4
QC869	Sherrod, Tyler John Michael, author	Flash Droughts in the Wake of Landfalling Atlantic Tropical Cyclones / by Tyler John Michael Sherrod	M.S. Florida State University 2022.	Meteorology	https://purl.lib.fsu.edu/diginole/2022_Sherrod_fsu_0071N_17039	0
QH323.5	Shi, Linyu, author	Statistical Methods for Assessing Publication Bias and Heterogeneity in Meta-Analysis / by Linyu Shi	Ph.D. Florida State University 2022.	Biometry	https://purl.lib.fsu.edu/diginole/2022_Shi_fsu_0071E_16991	0
D	Siegler, Richard, III (Richard J.), author	Privatizing the Public in Revolutionary France, 1789-1815 / by Richard J. Siegler, III	Ph.D. Florida State University 2022.	History	https://purl.lib.fsu.edu/diginole/2022_Siegler_fsu_0071E_17153	4
ML3920	Simeon, Lauren, author	The Effect of Rhythmic Auditory Stimulation on Gait Performance in Individuals with Neurological Disorders : An Integrative Review / by Lauren Simeon	M.M. Florida State University 2022.	Music therapy	https://purl.lib.fsu.edu/diginole/2022_Simeon_fsu_0071N_17222	0
LB1050	Smith, Kathryn, author	Predictors of Narrative and Expository Writing Quality in Adults / by Kathryn Smith	Ph.D. Florida State University 2022.	Reading	https://purl.lib.fsu.edu/diginole/2022_Smith_fsu_0071E_16883	0
CC165	Smith, Allison Elizabeth, author	The Interconnectivity of Bath Architecture and Culture in Central Italy / by Allison Elizabeth Smith	Ph.D. Florida State University 2022.	Archaeology	https://purl.lib.fsu.edu/diginole/2022_Smith_fsu_0071E_17100	4
LB1139.2	Snowden, Emily A., author	Preschool Teacher Identity, Daily Work, and Job Satisfaction in a High-Quality Preschool Context : A Feminist Case Study / by Emily A. Snowden	Ph.D. Florida State University 2022.	Early childhood education	https://purl.lib.fsu.edu/diginole/2022_Snowden_fsu_0071E_16979	0
QH91	Sogluizzo, Anthony S. (Anthony Stephen), author	Seasonality in Holobiont Photophysiology across Latitude / by Anthony S. Sogluizzo	M.S. Florida State University 2022.	Marine biology	https://purl.lib.fsu.edu/diginole/2022_Sogluizzo_fsu_0071N_17124	0
MT	Sorenson, Rachel (Rachel Anne), author	The Prevalence of Impostor Phenomenon among Music Student Teachers : A Mixed Methods Approach / by Rachel Anne Sorenson	Ph.D. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/2022_Sorenson_fsu_0071E_17227	0
BF	Sprague, Lauren N. (Lauren Nicole), author	Defining and Measuring Mathematical Reasoning / by Lauren N. Sprague	M.S. Florida State University 2022.	Psychology	https://purl.lib.fsu.edu/diginole/2022_Sprague_fsu_0071N_17224	0
TA404.2	Stanisauskis, Eugenia, author	Fractional Mechanics and Fractal Structure of Polymers / by Eugenia Stanisauskis	Ph.D. Florida State University 2022.	Materials science	https://purl.lib.fsu.edu/diginole/2022_Stanisauskis_fsu_0071E_16951	0
ML3920	Stevens, Deborah (Deborah LaFaye), author	Assisting African American Parents in the Neonatal Intensive Care Unit : A Content Analysis / by Deborah LaFaye Stevens	M.M. Florida State University 2022.	Music therapy	https://purl.lib.fsu.edu/diginole/2022_Stevens_fsu_0071N_16975	0
ML3920	Stewart, Robert Allen, author	Clinical Applications of Audio Effects in Music Therapy and Related Fields : A Scoping Review / by Robert Allen Stewart	Ph.D. Florida State University 2022.	Music therapy	https://purl.lib.fsu.edu/diginole/2022_Stewart_fsu_0071E_17022	0
HM571	Su, Yile (Yile Tom), author	Towards Successful Intercultural Relationships : The Initial Development and Validation of a Relational Cultural Intelligence Scale / by Yile "Tom" Su	Ph.D. Florida State University 2022.	Sociology	https://purl.lib.fsu.edu/diginole/2022_Su_fsu_0071E_17061	0
RC321	Sullenberger, Thomas, author	The Role of the Parasubiculum in Temporal Lobe Epilepsy / by Thomas Sullenberger	Ph.D. Florida State University 2022.	Neurosciences	https://purl.lib.fsu.edu/diginole/2022_Sullenberger_fsu_0071E_17157	0
M	Sun, Hui, author	The Development of Cycles of 24 Preludes by Russian Composers with Special Attention to Shostakovich's 24 Preludes, Op. 34 / by Hui Sun	D.M. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/2022_Sun_fsu_0071E_16988	0
	Taondeyande, Fabrice (Fabrice Wendyam Theodore), author	Effect of Balconies on Surface Pressure Distribution on a Mid-Rise Building / by Fabrice Wendyam Theodore Taondeyande	M.S. Florida State University 2022.	Engineering	https://purl.lib.fsu.edu/diginole/2022_Taondeyande_fsu_0071N_17275	0
N5305	Thames, Emily Kathleen, author	Empire, Race, and Agency in the Work of José Campeche, Artist and Subject in Late Spanish Colonial Puerto Rico (1751-1809) / by Emily Kathleen Thames	Ph.D. Florida State University 2022.	Art	https://purl.lib.fsu.edu/diginole/2022_Thames_fsu_0071E_16941	0
QC	Thomas, Jeremy Nathan, author	Novel Techniques for High Sensitivity NMR Spectroscopy / by Jeremy Nathan Thomas	Ph.D. Florida State University 2022.	Physics	https://purl.lib.fsu.edu/diginole/2022_Thomas_fsu_0071E_17071	0
LB2326.3	Thomasee, David, author	The Clery Act : Challenges for 2-Year Postsecondary Institutions in Florida / by David Thomasee	Ed.D. Florida State University 2022.	Education, Higher	https://purl.lib.fsu.edu/diginole/2022_Thomasee_fsu_0071E_16971	0
